order_id,warehouse,shipping_mode,planned_delivery_days,processing_days,actual_delivery_days,shipping_cost,handling_cost,return_flag,return_reason,return_cost,backorder_flag,on_time_flag
ORD-16081,Atlanta DC,Standard,5,1.0,5.4,41.36,4.78,1,Incorrect item,145.3,0,0
ORD-16082,Atlanta DC,Express,3,3.4,5.3,17.69,5.22,0,,0.0,1,0
ORD-16083,Reno DC,Standard,6,1.9,4.6,29.14,3.68,0,,0.0,0,1
ORD-16084,Atlanta DC,Express,3,1.8,3.7,28.34,3.29,0,,0.0,0,0
ORD-16085,Atlanta DC,Express,3,1.3,1.7,165.47,11.84,0,,0.0,0,1
ORD-16086,Dallas DC,Express,4,1.5,3.7,19.25,2.63,0,,0.0,0,1
ORD-16087,Reno DC,Freight,8,1.7,6.6,27.66,3.31,0,,0.0,0,1
ORD-16088,Atlanta DC,Freight,7,1.3,5.9,54.98,4.01,0,,0.0,0,1
ORD-16089,Chicago DC,Standard,4,1.6,3.5,42.72,6.34,0,,0.0,0,1
ORD-16090,Newark DC,Freight,7,2.2,5.7,43.79,4.87,0,,0.0,0,1
ORD-16091,Atlanta DC,Freight,7,1.5,5.5,40.04,3.57,0,,0.0,0,1
ORD-16092,Dallas DC,Express,4,1.2,3.5,11.07,2.17,0,,0.0,0,1
ORD-16093,Dallas DC,Standard,6,1.0,4.7,16.54,2.75,0,,0.0,0,1
ORD-16094,Chicago DC,Standard,4,1.6,2.5,9.78,2.38,0,,0.0,0,1
ORD-16095,Newark DC,Express,3,0.9,2.0,46.06,4.15,0,,0.0,0,1
ORD-16096,Atlanta DC,Express,3,1.3,1.8,31.42,3.2,0,,0.0,0,1
ORD-16097,Newark DC,Freight,7,1.7,6.6,29.62,3.21,1,Color mismatch,250.47,0,1
ORD-16098,Dallas DC,Standard,6,1.1,5.3,75.94,7.87,1,Order error,313.99,0,1
ORD-16099,Dallas DC,Standard,6,1.8,6.3,23.77,3.34,0,,0.0,0,0
ORD-16100,Newark DC,Standard,5,1.5,3.5,27.33,3.74,0,,0.0,0,1
ORD-16101,Newark DC,Freight,7,1.6,5.9,33.49,3.89,0,,0.0,0,1
ORD-16102,Chicago DC,Standard,4,1.8,2.5,72.88,8.18,0,,0.0,0,1
ORD-16103,Dallas DC,Freight,8,1.4,6.5,24.84,2.91,1,Incorrect component,76.92,0,1
ORD-16104,Newark DC,Standard,5,1.8,3.5,141.54,14.28,0,,0.0,0,1
ORD-16105,Reno DC,Standard,6,1.2,5.4,115.67,9.98,0,,0.0,0,1
ORD-16106,Reno DC,Standard,6,1.6,5.6,12.96,2.76,0,,0.0,0,1
ORD-16107,Dallas DC,Express,4,1.7,3.4,227.26,14.2,0,,0.0,0,1
ORD-16108,Atlanta DC,Freight,7,1.8,6.8,19.3,2.28,0,,0.0,0,1
ORD-16109,Reno DC,Freight,8,2.0,6.6,26.82,3.5,0,,0.0,0,1
ORD-16110,Chicago DC,Standard,4,1.2,3.3,52.84,5.58,1,Incorrect item,93.25,0,1
ORD-16111,Atlanta DC,Standard,5,1.8,4.4,24.87,3.01,0,,0.0,0,1
ORD-16112,Chicago DC,Freight,6,1.7,4.8,27.41,2.72,0,,0.0,0,1
ORD-16113,Reno DC,Freight,8,1.3,8.2,23.87,2.51,0,,0.0,0,0
ORD-16114,Dallas DC,Express,4,1.5,3.1,21.33,2.14,0,,0.0,0,1
ORD-16115,Chicago DC,Express,2,1.6,1.8,59.68,5.19,0,,0.0,0,1
ORD-16116,Reno DC,Standard,6,1.5,4.5,37.82,5.65,0,,0.0,0,1
ORD-16117,Newark DC,Standard,5,1.3,3.5,35.01,4.07,0,,0.0,0,1
ORD-16118,Atlanta DC,Express,3,1.6,1.5,43.91,4.48,0,,0.0,0,1
ORD-16119,Dallas DC,Express,4,1.1,3.0,12.52,2.0,0,,0.0,0,1
ORD-16120,Chicago DC,Standard,4,1.2,3.5,34.3,3.89,0,,0.0,0,1
ORD-16121,Reno DC,Standard,6,1.1,6.2,18.81,2.9,0,,0.0,0,0
ORD-16122,Dallas DC,Freight,8,1.9,6.6,14.98,2.11,0,,0.0,0,1
ORD-16123,Chicago DC,Standard,4,1.8,3.0,22.03,3.24,0,,0.0,0,1
ORD-16124,Chicago DC,Freight,6,2.0,4.7,54.86,5.31,0,,0.0,0,1
ORD-16125,Reno DC,Express,4,2.2,3.1,21.72,2.75,0,,0.0,0,1
ORD-16126,Atlanta DC,Standard,5,2.3,3.9,11.26,2.34,0,,0.0,0,1
ORD-16127,Chicago DC,Freight,6,2.0,5.5,13.79,2.07,0,,0.0,0,1
ORD-16128,Chicago DC,Freight,6,2.0,5.0,88.71,7.31,0,,0.0,0,1
ORD-16129,Dallas DC,Standard,6,2.1,5.4,53.34,6.44,1,Incorrect component,259.72,0,1
ORD-16130,Dallas DC,Express,4,1.3,4.6,39.81,4.06,0,,0.0,0,0
ORD-16131,Chicago DC,Standard,4,1.7,2.7,15.34,2.86,0,,0.0,0,1
ORD-16132,Newark DC,Freight,7,3.9,10.8,66.18,9.23,0,,0.0,1,0
ORD-16133,Newark DC,Freight,7,2.1,8.2,23.87,2.77,0,,0.0,0,0
ORD-16134,Newark DC,Freight,7,1.3,7.7,85.71,7.45,0,,0.0,0,0
ORD-16135,Reno DC,Standard,6,1.4,5.3,80.35,8.26,0,,0.0,0,1
ORD-16136,Newark DC,Standard,5,1.6,4.5,14.27,2.57,0,,0.0,0,1
ORD-16137,Chicago DC,Standard,4,1.0,3.4,93.37,9.09,0,,0.0,0,1
ORD-16138,Atlanta DC,Standard,5,1.7,3.5,33.0,4.35,0,,0.0,0,1
ORD-16139,Atlanta DC,Freight,7,1.6,7.3,25.36,2.84,0,,0.0,0,0
ORD-16140,Newark DC,Express,3,2.3,1.9,20.68,3.07,0,,0.0,0,1
ORD-16141,Atlanta DC,Standard,5,1.7,4.3,65.42,6.53,0,,0.0,0,1
ORD-16142,Chicago DC,Freight,6,2.0,7.0,25.6,3.08,0,,0.0,0,0
ORD-16143,Reno DC,Standard,6,1.8,4.5,30.89,4.13,0,,0.0,0,1
ORD-16144,Chicago DC,Standard,4,2.0,3.6,28.52,5.04,0,,0.0,0,1
ORD-16145,Chicago DC,Express,2,1.9,1.4,13.37,2.61,0,,0.0,0,1
ORD-16146,Reno DC,Standard,6,1.3,5.6,29.87,3.17,0,,0.0,0,1
ORD-16147,Atlanta DC,Standard,5,1.3,4.0,19.42,3.09,0,,0.0,0,1
ORD-16148,Chicago DC,Standard,4,1.9,2.5,19.73,3.03,0,,0.0,0,1
ORD-16149,Newark DC,Standard,5,1.6,3.6,13.46,2.19,0,,0.0,0,1
ORD-16150,Reno DC,Standard,6,1.6,5.9,18.13,2.59,0,,0.0,0,1
ORD-16151,Dallas DC,Freight,8,2.8,8.5,51.18,3.77,0,,0.0,0,0
ORD-16152,Dallas DC,Standard,6,1.1,4.5,24.13,2.98,0,,0.0,0,1
ORD-16153,Newark DC,Freight,7,1.4,7.3,18.74,2.31,0,,0.0,0,0
ORD-16154,Newark DC,Standard,5,1.7,4.1,45.57,4.93,0,,0.0,0,1
ORD-16155,Newark DC,Standard,5,1.3,4.4,32.39,4.41,0,,0.0,0,1
ORD-16156,Atlanta DC,Freight,7,1.6,5.5,83.19,7.72,0,,0.0,0,1
ORD-16157,Newark DC,Express,3,1.9,1.5,12.1,2.1,0,,0.0,0,1
ORD-16158,Atlanta DC,Express,3,1.1,2.6,141.5,9.86,0,,0.0,0,1
ORD-16159,Atlanta DC,Standard,5,2.4,4.6,18.96,3.43,0,,0.0,0,1
ORD-16160,Dallas DC,Freight,8,3.0,10.1,23.24,2.31,0,,0.0,0,0
ORD-16161,Dallas DC,Express,4,1.4,3.7,25.76,2.94,0,,0.0,0,1
ORD-16162,Reno DC,Standard,6,3.4,8.3,20.66,6.39,0,,0.0,1,0
ORD-16163,Chicago DC,Freight,6,1.4,5.2,34.8,3.1,1,Style preference,173.22,0,1
ORD-16164,Newark DC,Freight,7,1.7,7.4,42.74,4.32,0,,0.0,0,0
ORD-16165,Chicago DC,Standard,4,2.0,4.0,17.26,2.98,0,,0.0,0,1
ORD-16166,Chicago DC,Standard,4,1.6,3.4,12.41,2.32,0,,0.0,0,1
ORD-16167,Atlanta DC,Standard,5,1.4,4.0,30.51,4.32,0,,0.0,0,1
ORD-16168,Chicago DC,Express,2,1.2,1.3,132.74,11.58,0,,0.0,0,1
ORD-16169,Chicago DC,Standard,4,2.0,2.5,16.78,3.47,0,,0.0,0,1
ORD-16170,Dallas DC,Freight,8,1.2,7.0,90.69,5.63,0,,0.0,0,1
ORD-16171,Reno DC,Express,4,1.3,4.5,18.91,2.68,0,,0.0,0,0
ORD-16172,Dallas DC,Freight,8,1.7,7.1,31.98,3.02,0,,0.0,0,1
ORD-16173,Reno DC,Express,4,1.2,4.9,27.19,2.91,0,,0.0,0,0
ORD-16174,Atlanta DC,Standard,5,1.4,4.7,48.37,5.51,0,,0.0,0,1
ORD-16175,Newark DC,Standard,5,1.9,4.5,17.7,2.94,1,Damaged in transit,289.55,0,1
ORD-16176,Atlanta DC,Standard,5,1.4,4.8,35.64,5.62,0,,0.0,0,1
ORD-16177,Chicago DC,Standard,4,1.6,4.5,69.11,7.34,0,,0.0,0,0
ORD-16178,Reno DC,Standard,6,2.0,5.8,23.25,3.32,0,,0.0,0,1
ORD-16179,Dallas DC,Freight,8,1.6,7.1,29.19,3.0,0,,0.0,0,1
ORD-16180,Atlanta DC,Express,3,1.4,1.5,156.28,11.5,0,,0.0,0,1
ORD-16181,Newark DC,Standard,5,1.7,3.6,96.44,9.0,0,,0.0,0,1
ORD-16182,Newark DC,Freight,7,1.4,5.6,52.72,4.75,0,,0.0,0,1
ORD-16183,Chicago DC,Standard,4,1.6,2.5,16.64,3.1,0,,0.0,0,1
ORD-16184,Dallas DC,Standard,6,1.4,6.3,16.71,2.68,0,,0.0,0,0
ORD-16185,Dallas DC,Standard,6,1.6,5.1,57.43,4.95,0,,0.0,0,1
ORD-16186,Chicago DC,Standard,4,1.5,2.7,22.3,3.48,0,,0.0,0,1
ORD-16187,Dallas DC,Express,4,1.7,3.2,124.35,9.48,0,,0.0,0,1
ORD-16188,Atlanta DC,Freight,7,2.2,6.4,13.9,2.15,0,,0.0,0,1
ORD-16189,Dallas DC,Standard,6,1.5,6.2,18.19,3.0,0,,0.0,0,0
ORD-16190,Chicago DC,Standard,4,1.9,4.1,12.01,2.6,0,,0.0,0,0
ORD-16191,Reno DC,Standard,6,1.9,5.6,16.48,2.68,0,,0.0,0,1
ORD-16192,Newark DC,Standard,5,1.1,4.5,18.12,2.91,0,,0.0,0,1
ORD-16193,Atlanta DC,Standard,5,1.6,4.7,10.69,2.48,0,,0.0,0,1
ORD-16194,Chicago DC,Freight,6,2.3,6.3,39.69,4.66,0,,0.0,0,0
ORD-16195,Atlanta DC,Express,3,2.3,4.0,19.82,2.38,0,,0.0,0,0
ORD-16196,Newark DC,Standard,5,1.7,3.9,130.55,13.57,0,,0.0,0,1
ORD-16197,Newark DC,Standard,5,1.6,4.4,14.76,2.7,0,,0.0,0,1
ORD-16198,Chicago DC,Freight,6,1.4,6.3,24.35,2.4,0,,0.0,0,0
ORD-16199,Reno DC,Freight,8,1.8,7.4,28.48,2.95,0,,0.0,0,1
ORD-16200,Atlanta DC,Standard,5,2.1,4.9,30.53,4.58,0,,0.0,0,1
ORD-16201,Atlanta DC,Freight,7,2.0,7.7,14.05,1.99,0,,0.0,0,0
ORD-16202,Reno DC,Standard,6,1.7,6.4,9.15,2.04,0,,0.0,0,0
ORD-16203,Dallas DC,Standard,6,1.5,5.6,38.18,4.31,0,,0.0,0,1
ORD-16204,Newark DC,Standard,5,1.6,5.6,18.08,3.17,0,,0.0,0,0
ORD-16205,Reno DC,Freight,8,2.1,7.4,36.78,3.77,0,,0.0,0,1
ORD-16206,Newark DC,Express,3,2.0,1.5,30.76,3.89,0,,0.0,0,1
ORD-16207,Atlanta DC,Standard,5,1.0,4.5,55.96,5.55,0,,0.0,0,1
ORD-16208,Atlanta DC,Standard,5,1.2,3.6,116.32,9.61,0,,0.0,0,1
ORD-16209,Chicago DC,Standard,4,3.0,4.9,91.03,12.78,0,,0.0,1,0
ORD-16210,Dallas DC,Freight,8,2.7,9.5,46.91,3.44,0,,0.0,0,0
ORD-16211,Reno DC,Standard,6,1.7,4.6,32.28,4.04,0,,0.0,0,1
ORD-16212,Reno DC,Freight,8,1.8,8.5,37.83,3.27,0,,0.0,0,0
ORD-16213,Chicago DC,Freight,6,2.3,4.8,18.66,2.79,0,,0.0,0,1
ORD-16214,Reno DC,Freight,8,1.5,7.2,25.92,2.74,0,,0.0,0,1
ORD-16215,Atlanta DC,Freight,7,2.0,6.2,74.56,6.09,0,,0.0,0,1
ORD-16216,Atlanta DC,Express,3,2.4,5.7,14.7,1.97,0,,0.0,0,0
ORD-16217,Reno DC,Standard,6,1.6,4.7,45.75,5.73,0,,0.0,0,1
ORD-16218,Reno DC,Express,4,3.7,4.2,30.44,7.28,0,,0.0,1,0
ORD-16219,Chicago DC,Freight,6,1.9,5.1,21.29,2.12,0,,0.0,0,1
ORD-16220,Newark DC,Standard,5,1.1,3.5,54.17,6.29,0,,0.0,0,1
ORD-16221,Newark DC,Freight,7,1.2,5.5,35.15,3.24,0,,0.0,0,1
ORD-16222,Atlanta DC,Standard,5,2.2,4.7,24.53,3.78,0,,0.0,0,1
ORD-16223,Dallas DC,Standard,6,1.3,5.2,111.08,10.76,0,,0.0,0,1
ORD-16224,Dallas DC,Standard,6,1.6,4.9,96.47,8.22,0,,0.0,0,1
ORD-16225,Dallas DC,Standard,6,2.3,5.9,21.59,3.01,0,,0.0,0,1
ORD-16226,Dallas DC,Standard,6,1.6,5.5,15.52,2.74,0,,0.0,0,1
ORD-16227,Reno DC,Standard,6,1.5,6.6,13.91,2.52,0,,0.0,0,0
ORD-16228,Newark DC,Standard,5,1.7,4.7,50.61,6.7,0,,0.0,0,1
ORD-16229,Atlanta DC,Freight,7,2.0,5.5,17.42,2.67,0,,0.0,0,1
ORD-16230,Chicago DC,Standard,4,1.9,2.9,12.77,2.36,0,,0.0,0,1
ORD-16231,Chicago DC,Standard,4,1.1,4.5,35.29,4.09,0,,0.0,0,0
ORD-16232,Newark DC,Express,3,1.5,2.1,27.49,3.34,0,,0.0,0,1
ORD-16233,Newark DC,Standard,5,1.5,4.5,49.32,5.95,0,,0.0,0,1
ORD-16234,Chicago DC,Standard,4,1.6,2.8,8.41,2.17,0,,0.0,0,1
ORD-16235,Chicago DC,Freight,6,2.3,5.3,25.96,3.2,0,,0.0,0,1
ORD-16236,Atlanta DC,Freight,7,3.5,9.1,23.62,5.98,0,,0.0,1,0
ORD-16237,Dallas DC,Express,4,1.4,3.6,31.76,3.06,1,Order error,21.88,0,1
ORD-16238,Atlanta DC,Standard,5,1.7,4.1,62.32,6.85,0,,0.0,0,1
ORD-16239,Chicago DC,Standard,4,1.6,3.9,30.2,3.68,0,,0.0,0,1
ORD-16240,Reno DC,Standard,6,1.7,5.8,105.93,9.52,0,,0.0,0,1
ORD-16241,Reno DC,Express,4,3.4,4.3,17.62,5.79,0,,0.0,1,0
ORD-16242,Atlanta DC,Standard,5,1.9,4.9,26.14,4.68,0,,0.0,0,1
ORD-16243,Reno DC,Freight,8,1.8,9.2,68.3,5.73,0,,0.0,0,0
ORD-16244,Dallas DC,Freight,8,2.0,8.3,30.55,2.77,1,Setup difficulty,782.24,0,0
ORD-16245,Dallas DC,Standard,6,4.1,7.7,13.44,5.5,0,,0.0,1,0
ORD-16246,Dallas DC,Standard,6,1.1,5.7,16.47,2.67,0,,0.0,0,1
ORD-16247,Reno DC,Freight,8,1.9,7.1,42.79,4.11,0,,0.0,0,1
ORD-16248,Newark DC,Standard,5,2.4,6.2,10.44,5.41,0,,0.0,1,0
ORD-16249,Reno DC,Express,4,2.1,3.7,47.84,4.16,0,,0.0,0,1
ORD-16250,Newark DC,Standard,5,0.9,3.8,84.29,8.63,0,,0.0,0,1
ORD-16251,Atlanta DC,Standard,5,2.4,4.7,15.14,2.42,0,,0.0,0,1
ORD-16252,Reno DC,Standard,6,0.9,6.1,120.54,11.92,0,,0.0,0,0
ORD-16253,Reno DC,Express,4,1.4,3.4,11.18,2.15,0,,0.0,0,1
ORD-16254,Chicago DC,Freight,6,1.7,4.5,66.15,6.22,0,,0.0,0,1
ORD-16255,Dallas DC,Standard,6,1.7,4.7,60.89,7.64,0,,0.0,0,1
ORD-16256,Chicago DC,Freight,6,2.0,5.7,11.53,2.26,1,Damaged in transit,35.99,0,1
ORD-16257,Atlanta DC,Freight,7,1.6,7.7,22.72,2.86,0,,0.0,0,0
ORD-16258,Atlanta DC,Standard,5,2.0,4.2,14.44,2.42,0,,0.0,0,1
ORD-16259,Dallas DC,Express,4,2.7,4.3,26.54,2.81,0,,0.0,0,0
ORD-16260,Atlanta DC,Standard,5,4.1,6.7,19.28,6.45,0,,0.0,1,0
ORD-16261,Reno DC,Express,4,2.3,4.4,18.57,2.53,0,,0.0,0,0
ORD-16262,Atlanta DC,Standard,5,2.0,5.2,15.45,2.37,1,Damaged in transit,310.09,0,0
ORD-16263,Newark DC,Standard,5,1.0,4.2,101.98,10.36,0,,0.0,0,1
ORD-16264,Reno DC,Standard,6,1.7,4.5,32.97,4.75,1,Damaged in transit,345.93,0,1
ORD-16265,Chicago DC,Standard,4,1.3,2.6,13.67,2.77,0,,0.0,0,1
ORD-16266,Newark DC,Standard,5,1.1,4.4,15.36,2.66,0,,0.0,0,1
ORD-16267,Chicago DC,Freight,6,2.0,4.8,14.12,2.31,0,,0.0,0,1
ORD-16268,Reno DC,Express,4,1.4,2.5,11.83,2.12,0,,0.0,0,1
ORD-16269,Chicago DC,Express,2,1.5,1.0,141.06,9.81,0,,0.0,0,1
ORD-16270,Atlanta DC,Express,3,3.0,4.7,14.86,5.38,0,,0.0,1,0
ORD-16271,Chicago DC,Standard,4,1.7,4.4,42.67,4.68,0,,0.0,0,0
ORD-16272,Reno DC,Standard,6,3.4,6.5,23.38,6.94,0,,0.0,1,0
ORD-16273,Dallas DC,Standard,6,1.6,6.5,34.49,3.92,0,,0.0,0,0
ORD-16274,Newark DC,Express,3,2.0,2.3,18.54,2.14,0,,0.0,0,1
ORD-16275,Dallas DC,Standard,6,1.9,5.0,11.44,2.33,0,,0.0,0,1
ORD-16276,Chicago DC,Standard,4,1.3,3.5,160.77,15.75,0,,0.0,0,1
ORD-16277,Chicago DC,Standard,4,3.4,6.4,53.19,11.03,0,,0.0,1,0
ORD-16278,Chicago DC,Freight,6,1.6,5.1,20.5,2.72,0,,0.0,0,1
ORD-16279,Newark DC,Standard,5,1.4,3.5,35.9,4.09,0,,0.0,0,1
ORD-16280,Dallas DC,Standard,6,1.8,6.0,11.46,2.29,0,,0.0,0,1
ORD-16281,Dallas DC,Freight,8,2.7,8.9,23.1,2.41,0,,0.0,0,0
ORD-16282,Newark DC,Express,3,1.7,1.5,79.02,6.28,0,,0.0,0,1
ORD-16283,Reno DC,Express,4,1.6,3.2,14.69,2.34,0,,0.0,0,1
ORD-16284,Chicago DC,Freight,6,2.1,5.7,27.82,3.59,0,,0.0,0,1
ORD-16285,Reno DC,Freight,8,1.7,7.6,23.16,3.13,0,,0.0,0,1
ORD-16286,Dallas DC,Standard,6,1.6,4.5,27.84,3.84,0,,0.0,0,1
ORD-16287,Dallas DC,Standard,6,1.9,5.6,23.07,3.08,1,Damaged in transit,514.06,0,1
ORD-16288,Atlanta DC,Standard,5,1.0,5.0,67.69,6.72,0,,0.0,0,1
ORD-16289,Newark DC,Standard,5,2.1,4.4,22.7,3.54,0,,0.0,0,1
ORD-16290,Dallas DC,Standard,6,1.2,4.5,11.42,2.43,1,Style preference,67.32,0,1
ORD-16291,Dallas DC,Standard,6,1.8,4.5,20.37,2.81,0,,0.0,0,1
ORD-16292,Reno DC,Freight,8,1.6,7.4,16.6,2.26,0,,0.0,0,1
ORD-16293,Dallas DC,Freight,8,3.1,10.1,24.71,2.42,0,,0.0,0,0
ORD-16294,Reno DC,Standard,6,1.3,6.6,8.94,1.97,0,,0.0,0,0
ORD-16295,Chicago DC,Freight,6,1.8,6.5,18.42,2.77,0,,0.0,0,0
ORD-16296,Newark DC,Freight,7,1.0,5.9,148.27,9.02,0,,0.0,0,1
ORD-16297,Newark DC,Freight,7,2.3,8.4,23.57,2.79,0,,0.0,0,0
ORD-16298,Atlanta DC,Standard,5,1.2,4.1,15.24,2.48,0,,0.0,0,1
ORD-16299,Dallas DC,Standard,6,1.8,4.5,26.22,3.53,0,,0.0,0,1
ORD-16300,Chicago DC,Standard,4,1.5,3.2,21.62,3.59,0,,0.0,0,1
ORD-16301,Atlanta DC,Standard,5,1.7,4.0,51.8,5.67,0,,0.0,0,1
ORD-16302,Dallas DC,Freight,8,2.7,8.3,50.24,4.27,1,Damaged in transit,219.97,0,0
ORD-16303,Newark DC,Standard,5,2.0,4.0,32.18,4.99,0,,0.0,0,1
ORD-16304,Reno DC,Standard,6,1.3,8.1,31.0,3.74,0,,0.0,0,0
ORD-16305,Atlanta DC,Standard,5,2.2,3.5,10.77,2.61,0,,0.0,0,1
ORD-16306,Chicago DC,Standard,4,1.8,3.0,10.25,2.58,0,,0.0,0,1
ORD-16307,Newark DC,Freight,7,2.1,6.6,33.36,3.78,0,,0.0,0,1
ORD-16308,Newark DC,Standard,5,3.3,4.9,19.53,6.06,0,,0.0,1,1
ORD-16309,Reno DC,Freight,8,2.0,7.5,35.25,3.84,0,,0.0,0,1
ORD-16310,Reno DC,Freight,8,1.9,7.0,44.1,4.73,0,,0.0,0,1
ORD-16311,Chicago DC,Standard,4,1.5,2.5,15.31,3.12,0,,0.0,0,1
ORD-16312,Reno DC,Standard,6,2.1,6.3,22.49,3.64,0,,0.0,0,0
ORD-16313,Newark DC,Express,3,1.3,1.9,19.85,2.38,0,,0.0,0,1
ORD-16314,Chicago DC,Freight,6,2.2,6.0,67.56,6.59,0,,0.0,0,1
ORD-16315,Chicago DC,Standard,4,1.7,3.1,16.43,3.43,0,,0.0,0,1
ORD-16316,Newark DC,Freight,7,1.2,5.5,148.42,11.13,1,Incorrect item,361.88,0,1
ORD-16317,Dallas DC,Freight,8,1.9,7.4,45.1,4.45,0,,0.0,0,1
ORD-16318,Newark DC,Express,3,1.6,2.2,19.92,2.42,0,,0.0,0,1
ORD-16319,Dallas DC,Standard,6,1.3,5.5,37.19,4.31,0,,0.0,0,1
ORD-16320,Atlanta DC,Express,3,1.0,4.1,68.39,5.33,0,,0.0,0,0
ORD-16321,Chicago DC,Freight,6,1.6,5.5,22.11,2.91,0,,0.0,0,1
ORD-16322,Newark DC,Express,3,1.8,1.9,24.8,2.33,0,,0.0,0,1
ORD-16323,Newark DC,Express,3,1.2,2.9,38.06,3.58,0,,0.0,0,1
ORD-16324,Atlanta DC,Standard,5,1.4,3.8,47.48,5.61,0,,0.0,0,1
ORD-16325,Chicago DC,Freight,6,2.4,6.3,26.96,3.34,0,,0.0,0,0
ORD-16326,Newark DC,Freight,7,1.1,8.3,80.62,6.56,0,,0.0,0,0
ORD-16327,Dallas DC,Express,4,1.6,3.5,134.4,10.41,0,,0.0,0,1
ORD-16328,Newark DC,Standard,5,1.5,4.8,13.02,2.46,0,,0.0,0,1
ORD-16329,Chicago DC,Express,2,2.5,4.1,14.25,5.21,1,Late delivery,148.53,1,0
ORD-16330,Chicago DC,Standard,4,2.4,3.9,27.28,4.74,0,,0.0,0,1
ORD-16331,Dallas DC,Freight,8,1.8,7.2,54.73,4.94,0,,0.0,0,1
ORD-16332,Reno DC,Freight,8,1.7,7.6,23.74,3.02,0,,0.0,0,1
ORD-16333,Chicago DC,Freight,6,1.9,4.5,20.86,2.96,0,,0.0,0,1
ORD-16334,Chicago DC,Standard,4,2.7,8.1,108.22,14.45,0,,0.0,1,0
ORD-16335,Chicago DC,Standard,4,1.9,5.4,20.86,2.93,0,,0.0,0,0
ORD-16336,Atlanta DC,Standard,5,1.8,5.2,22.81,3.4,0,,0.0,0,0
ORD-16337,Chicago DC,Freight,6,3.2,7.3,22.99,6.28,0,,0.0,1,0
ORD-16338,Atlanta DC,Freight,7,2.2,7.5,46.42,7.06,0,,0.0,1,0
ORD-16339,Atlanta DC,Standard,5,2.2,3.5,12.92,2.81,0,,0.0,0,1
ORD-16340,Reno DC,Express,4,1.5,2.5,133.37,10.41,0,,0.0,0,1
ORD-16341,Reno DC,Freight,8,1.6,8.4,27.31,2.93,0,,0.0,0,0
ORD-16342,Atlanta DC,Express,3,2.1,1.5,17.92,2.74,0,,0.0,0,1
ORD-16343,Chicago DC,Standard,4,1.2,3.3,40.26,4.67,0,,0.0,0,1
ORD-16344,Newark DC,Express,3,1.6,1.5,41.16,3.93,0,,0.0,0,1
ORD-16345,Dallas DC,Standard,6,1.3,6.3,16.76,2.78,0,,0.0,0,0
ORD-16346,Atlanta DC,Standard,5,1.0,4.6,36.63,4.73,0,,0.0,0,1
ORD-16347,Atlanta DC,Standard,5,1.9,6.3,13.34,2.46,0,,0.0,0,0
ORD-16348,Atlanta DC,Standard,5,1.3,4.8,87.22,8.9,0,,0.0,0,1
ORD-16349,Reno DC,Standard,6,1.7,5.8,16.3,2.63,0,,0.0,0,1
ORD-16350,Newark DC,Standard,5,1.7,4.0,20.93,2.55,0,,0.0,0,1
ORD-16351,Dallas DC,Freight,8,4.7,10.2,36.05,6.4,1,Late delivery,370.96,1,0
ORD-16352,Newark DC,Express,3,1.6,3.1,20.38,2.73,0,,0.0,0,0
ORD-16353,Chicago DC,Standard,4,1.5,2.5,19.51,4.0,0,,0.0,0,1
ORD-16354,Chicago DC,Express,2,1.2,1.0,41.99,4.05,0,,0.0,0,1
ORD-16355,Dallas DC,Standard,6,1.6,4.6,13.93,2.47,0,,0.0,0,1
ORD-16356,Reno DC,Freight,8,1.9,8.4,23.29,2.47,0,,0.0,0,0
ORD-16357,Reno DC,Freight,8,2.1,7.1,20.79,2.63,0,,0.0,0,1
ORD-16358,Chicago DC,Express,2,1.0,2.8,31.3,3.62,0,,0.0,0,0
ORD-16359,Reno DC,Express,4,2.1,3.1,16.55,2.57,0,,0.0,0,1
ORD-16360,Chicago DC,Freight,6,2.0,6.2,37.94,4.85,0,,0.0,0,0
ORD-16361,Dallas DC,Standard,6,1.3,6.4,41.97,4.61,0,,0.0,0,0
ORD-16362,Newark DC,Freight,7,1.5,5.6,18.17,2.33,0,,0.0,0,1
ORD-16363,Reno DC,Standard,6,1.8,6.3,16.92,2.68,0,,0.0,0,0
ORD-16364,Atlanta DC,Standard,5,2.3,5.9,24.13,3.67,0,,0.0,0,0
ORD-16365,Reno DC,Express,4,1.7,3.9,34.53,3.48,0,,0.0,0,1
ORD-16366,Dallas DC,Standard,6,1.8,5.3,17.2,2.67,0,,0.0,0,1
ORD-16367,Chicago DC,Standard,4,1.9,2.5,19.53,3.9,0,,0.0,0,1
ORD-16368,Dallas DC,Freight,8,1.6,6.5,87.26,7.11,0,,0.0,0,1
ORD-16369,Dallas DC,Freight,8,3.8,11.3,31.94,5.91,0,,0.0,1,0
ORD-16370,Newark DC,Standard,5,2.1,5.2,17.23,3.13,0,,0.0,0,0
ORD-16371,Chicago DC,Standard,4,1.2,5.2,70.86,7.2,0,,0.0,0,0
ORD-16372,Chicago DC,Standard,4,1.3,3.6,16.75,2.75,0,,0.0,0,1
ORD-16373,Newark DC,Standard,5,2.0,4.5,15.38,2.88,0,,0.0,0,1
ORD-16374,Chicago DC,Freight,6,2.1,5.2,18.64,2.9,0,,0.0,0,1
ORD-16375,Newark DC,Freight,7,1.4,8.1,18.6,2.53,0,,0.0,0,0
ORD-16376,Atlanta DC,Standard,5,1.9,3.9,27.67,3.71,0,,0.0,0,1
