order_id,order_date,region,state,customer_segment,sales_channel,product_category,product_subcategory,product_name,units,unit_price,discount_pct,cogs_per_unit
ORD-15547,2025-02-02,Midwest,Ohio,Consumer,Online,Electronics,Networking,Secure Gateway,2,440.66,0.1218,304.08
ORD-15548,2025-04-12,Northeast,New York,SMB,Distributor,Office Supplies,Ink,Toner Cartridge,71,77.47,0.0619,31.92
ORD-15549,2024-10-01,Southeast,Georgia,Enterprise,Direct Sales,Apparel,Branded Gear,Embroidered Cap,54,19.16,0.0834,8.21
ORD-15550,2025-05-18,Northeast,New York,SMB,Retail,Office Supplies,Writing,Marker Kit,20,25.42,0.0573,10.55
ORD-15551,2025-09-21,Southwest,New Mexico,SMB,Retail,Office Supplies,Writing,Notebook Set,75,26.48,0.0794,14.38
ORD-15552,2024-11-17,Northeast,New York,Enterprise,Direct Sales,Apparel,Safety Wear,Hi-Vis Hoodie,28,63.77,0.0929,24.72
ORD-15553,2024-02-09,Midwest,Ohio,Enterprise,Direct Sales,Office Supplies,Ink,Color Ink Set,34,49.77,0.0669,27.8
ORD-15554,2025-01-06,Southeast,North Carolina,SMB,Online,Electronics,Laptops,Nimbus Laptop,8,1086.39,0.1732,760.16
ORD-15555,2025-08-14,Midwest,Michigan,SMB,Distributor,Apparel,Uniforms,Service Polo,27,30.4,0.1141,14.16
ORD-15556,2024-06-21,Northeast,Massachusetts,Enterprise,Distributor,Furniture,Chairs,Summit Chair,4,381.84,0.1227,207.42
ORD-15557,2024-06-27,Southeast,Georgia,Consumer,Retail,Electronics,Networking,Secure Gateway,1,438.8,0.1629,313.67
ORD-15558,2025-05-09,Southwest,Texas,SMB,Direct Sales,Electronics,Accessories,Pro Headset,6,188.95,0.1007,116.7
ORD-15559,2025-10-15,West,Colorado,SMB,Online,Furniture,Chairs,Summit Chair,6,337.8,0.1337,187.84
ORD-15560,2025-10-27,Southeast,North Carolina,SMB,Online,Electronics,Accessories,Conference Cam,6,229.67,0.1804,158.3
ORD-15561,2024-09-26,Midwest,Michigan,Enterprise,Distributor,Electronics,Laptops,ThinkCore Laptop,11,931.59,0.1022,590.91
ORD-15562,2025-05-08,Southwest,Arizona,Consumer,Retail,Electronics,Laptops,ThinkCore Laptop,3,1033.66,0.1385,649.96
ORD-15563,2025-12-28,Northeast,Pennsylvania,SMB,Online,Industrial,Maintenance,Lubricant Kit,4,73.92,0.0949,36.91
ORD-15564,2024-02-17,Northeast,Massachusetts,SMB,Distributor,Electronics,Tablets,FieldTab Pro,3,778.75,0.1002,550.88
ORD-15565,2024-01-23,Southwest,New Mexico,SMB,Distributor,Industrial,Components,Bearing Set,8,87.13,0.084,50.88
ORD-15566,2024-11-04,Northeast,New York,SMB,Retail,Office Supplies,Ink,Toner Cartridge,41,82.1,0.0786,37.6
ORD-15567,2025-10-29,Midwest,Michigan,SMB,Direct Sales,Furniture,Chairs,Summit Chair,5,331.32,0.1268,207.39
ORD-15568,2024-06-22,Southeast,North Carolina,Consumer,Online,Electronics,Networking,Smart Switch,2,336.73,0.1811,223.74
ORD-15569,2025-12-28,Northeast,New York,SMB,Online,Apparel,Uniforms,Shift Uniform,34,48.38,0.1185,22.35
ORD-15570,2024-03-26,Southeast,Florida,SMB,Direct Sales,Industrial,Maintenance,Seal Pack,18,57.84,0.0967,32.04
ORD-15571,2024-03-30,Northeast,Massachusetts,Consumer,Online,Apparel,Uniforms,Service Polo,8,34.51,0.1385,13.94
ORD-15572,2024-06-29,Southwest,Texas,SMB,Distributor,Electronics,Laptops,Apex Workstation,8,1266.63,0.1059,805.62
ORD-15573,2024-10-01,West,California,Enterprise,Direct Sales,Industrial,Maintenance,Lubricant Kit,15,76.68,0.0904,42.98
ORD-15574,2024-02-10,Midwest,Illinois,SMB,Online,Electronics,Tablets,FieldTab Pro,1,744.47,0.1122,525.19
ORD-15575,2024-08-30,West,Colorado,Consumer,Retail,Electronics,Laptops,Nimbus Laptop,3,1212.89,0.1249,812.53
ORD-15576,2024-03-29,Midwest,Michigan,Enterprise,Distributor,Industrial,Maintenance,Lubricant Kit,10,69.47,0.0591,38.67
ORD-15577,2024-09-27,Southeast,Georgia,Consumer,Online,Apparel,Uniforms,Service Polo,15,34.28,0.13,16.54
ORD-15578,2024-06-21,West,Washington,SMB,Online,Electronics,Networking,Smart Switch,2,309.85,0.1053,199.88
ORD-15579,2025-11-17,Southwest,Arizona,Enterprise,Distributor,Electronics,Laptops,Apex Workstation,7,1309.48,0.1272,829.87
ORD-15580,2024-10-09,Northeast,New York,SMB,Distributor,Apparel,Safety Wear,Protective Jacket,37,85.44,0.0951,41.4
ORD-15581,2025-03-27,West,California,Enterprise,Retail,Electronics,Accessories,Dock Station,3,137.58,0.0912,93.88
ORD-15582,2024-04-25,Southeast,North Carolina,Enterprise,Retail,Office Supplies,Organizers,Archive Bin,60,44.69,0.0791,25.0
ORD-15583,2024-03-17,Southwest,New Mexico,Consumer,Distributor,Apparel,Safety Wear,Hi-Vis Hoodie,9,63.09,0.1145,23.11
ORD-15584,2025-09-04,West,Washington,SMB,Direct Sales,Office Supplies,Ink,Toner Cartridge,40,81.47,0.0755,37.37
ORD-15585,2024-06-13,West,Washington,Enterprise,Direct Sales,Apparel,Branded Gear,Embroidered Cap,55,18.82,0.0934,7.19
ORD-15586,2024-10-10,Northeast,New York,Enterprise,Direct Sales,Furniture,Desks,Modular Desk,7,509.81,0.109,300.13
ORD-15587,2024-09-19,West,Washington,SMB,Online,Electronics,Networking,Mesh Router,2,248.55,0.1312,152.58
ORD-15588,2025-03-26,Midwest,Ohio,Enterprise,Retail,Furniture,Desks,Lift Desk,6,672.8,0.113,422.17
ORD-15589,2024-02-12,Southwest,Arizona,SMB,Distributor,Office Supplies,Writing,Notebook Set,53,28.89,0.0884,15.14
ORD-15590,2025-10-24,Northeast,Pennsylvania,SMB,Direct Sales,Industrial,Tools,Inspection Kit,5,146.97,0.0837,73.67
ORD-15591,2024-03-09,Southeast,North Carolina,Enterprise,Distributor,Industrial,Maintenance,Seal Pack,26,60.04,0.1038,29.02
ORD-15592,2025-03-01,Midwest,Illinois,Enterprise,Direct Sales,Industrial,Components,Bearing Set,13,86.26,0.0469,51.26
ORD-15593,2025-09-05,Southeast,North Carolina,SMB,Online,Office Supplies,Writing,Marker Kit,80,22.32,0.0912,9.73
ORD-15594,2024-03-26,Southeast,Florida,Consumer,Retail,Office Supplies,Paper,Recycled Paper Pack,11,20.68,0.0982,8.87
ORD-15595,2025-06-14,West,California,Consumer,Online,Apparel,Safety Wear,Hi-Vis Hoodie,17,67.18,0.1284,30.05
ORD-15596,2024-09-05,Southeast,Florida,Consumer,Online,Furniture,Desks,Lift Desk,1,686.59,0.1379,388.66
ORD-15597,2025-10-08,Midwest,Illinois,SMB,Distributor,Industrial,Tools,Inspection Kit,6,150.91,0.0785,75.46
ORD-15598,2025-07-15,Northeast,New York,Consumer,Retail,Apparel,Branded Gear,Event Tee,17,20.53,0.116,7.86
ORD-15599,2025-02-21,West,Washington,SMB,Distributor,Furniture,Desks,Modular Desk,5,580.83,0.1248,380.56
ORD-15600,2024-03-07,Southeast,Florida,Enterprise,Direct Sales,Apparel,Branded Gear,Quarter Zip,58,42.17,0.0956,19.91
ORD-15601,2024-09-04,Southwest,Arizona,Consumer,Online,Furniture,Storage,Mobile Pedestal,3,189.7,0.1768,106.67
ORD-15602,2025-06-23,Southwest,Texas,Consumer,Online,Electronics,Laptops,ThinkCore Laptop,4,1033.39,0.1315,688.52
ORD-15603,2024-05-15,West,California,SMB,Distributor,Electronics,Accessories,Pro Headset,8,173.09,0.1216,119.01
ORD-15604,2024-02-28,Northeast,Pennsylvania,Enterprise,Distributor,Electronics,Tablets,FieldTab Pro,8,667.05,0.1047,455.42
ORD-15605,2024-03-20,West,California,Consumer,Online,Apparel,Safety Wear,Safety Vest,18,27.4,0.1354,13.31
ORD-15606,2025-05-11,Northeast,New York,SMB,Online,Office Supplies,Ink,Toner Cartridge,44,86.02,0.0834,44.1
ORD-15607,2024-08-28,Southeast,North Carolina,Consumer,Retail,Electronics,Tablets,Astra Tablet,1,607.83,0.1847,435.95
ORD-15608,2025-10-11,Midwest,Michigan,Enterprise,Direct Sales,Electronics,Networking,Smart Switch,11,303.52,0.0901,210.34
ORD-15609,2024-02-25,Northeast,New York,Enterprise,Direct Sales,Furniture,Storage,Mobile Pedestal,3,193.18,0.1107,118.71
ORD-15610,2024-06-19,Southwest,Texas,Consumer,Retail,Industrial,Maintenance,Lubricant Kit,1,79.16,0.1197,39.5
ORD-15611,2024-08-02,Southeast,Florida,Consumer,Online,Furniture,Storage,Filing Cabinet,1,249.73,0.1565,136.78
ORD-15612,2024-07-19,West,Washington,Consumer,Online,Office Supplies,Writing,Marker Kit,5,23.45,0.099,10.11
ORD-15613,2024-10-16,Midwest,Michigan,SMB,Distributor,Electronics,Networking,Smart Switch,3,315.58,0.1037,197.87
ORD-15614,2024-11-22,Northeast,Massachusetts,Consumer,Online,Electronics,Accessories,Conference Cam,4,229.05,0.1309,162.39
ORD-15615,2024-03-16,Northeast,Pennsylvania,Consumer,Online,Electronics,Laptops,Nimbus Laptop,1,1146.29,0.1302,807.4
ORD-15616,2025-10-01,West,Colorado,SMB,Direct Sales,Apparel,Uniforms,Service Polo,23,31.75,0.1134,11.16
ORD-15617,2025-12-16,Northeast,Massachusetts,SMB,Online,Electronics,Accessories,Pro Headset,6,174.39,0.1257,120.86
ORD-15618,2025-04-24,Northeast,New York,SMB,Direct Sales,Office Supplies,Writing,Marker Kit,21,24.5,0.0521,11.74
ORD-15619,2024-02-05,Southwest,Texas,SMB,Distributor,Office Supplies,Writing,Marker Kit,26,23.32,0.099,10.75
ORD-15620,2025-04-08,Midwest,Illinois,Enterprise,Distributor,Apparel,Branded Gear,Embroidered Cap,22,18.22,0.1045,8.54
ORD-15621,2025-09-21,Northeast,New York,Enterprise,Distributor,Office Supplies,Organizers,Desk Organizer,28,35.18,0.0765,14.4
ORD-15622,2024-08-14,West,Colorado,Consumer,Retail,Furniture,Chairs,Task Stool,2,194.05,0.1256,120.2
ORD-15623,2025-01-15,Southeast,Florida,Consumer,Online,Industrial,Components,Drive Assembly,1,428.67,0.1087,217.38
ORD-15624,2024-10-08,Southeast,Florida,SMB,Distributor,Industrial,Components,Hydraulic Valve,18,321.38,0.1005,188.91
ORD-15625,2024-12-02,Midwest,Illinois,SMB,Distributor,Office Supplies,Writing,Notebook Set,68,25.83,0.0753,13.11
ORD-15626,2024-01-07,Northeast,New York,Consumer,Retail,Electronics,Accessories,Pro Headset,3,184.34,0.1172,127.47
ORD-15627,2024-09-24,Southwest,New Mexico,SMB,Online,Electronics,Laptops,ThinkCore Laptop,8,993.02,0.1319,692.39
ORD-15628,2024-06-01,Midwest,Michigan,SMB,Distributor,Furniture,Storage,Wall Storage,2,312.67,0.1121,189.62
ORD-15629,2024-08-05,Southwest,Arizona,SMB,Online,Apparel,Uniforms,Team Hoodie,12,57.91,0.111,25.75
ORD-15630,2024-08-13,West,California,Consumer,Retail,Furniture,Storage,Filing Cabinet,1,227.6,0.1473,126.1
ORD-15631,2025-08-13,West,Washington,Consumer,Distributor,Apparel,Branded Gear,Embroidered Cap,6,16.87,0.1372,8.05
ORD-15632,2024-01-21,West,Colorado,Enterprise,Direct Sales,Electronics,Accessories,Dock Station,7,140.4,0.0875,89.41
ORD-15633,2025-05-16,West,Washington,Enterprise,Distributor,Industrial,Components,Bearing Set,19,93.61,0.1004,51.35
ORD-15634,2025-05-23,Southeast,Georgia,SMB,Retail,Electronics,Accessories,Conference Cam,2,219.63,0.1525,153.38
ORD-15635,2025-08-08,Southeast,Georgia,SMB,Retail,Industrial,Components,Hydraulic Valve,8,334.5,0.0975,180.97
ORD-15636,2025-09-23,Northeast,Massachusetts,SMB,Online,Furniture,Storage,Mobile Pedestal,6,168.85,0.1424,94.25
ORD-15637,2024-08-12,Southwest,Texas,SMB,Direct Sales,Office Supplies,Organizers,Label Pack,77,15.11,0.0882,7.13
ORD-15638,2025-09-25,Southwest,New Mexico,Enterprise,Distributor,Office Supplies,Paper,Copy Paper Pack,64,17.32,0.0891,8.95
ORD-15639,2025-07-01,Midwest,Illinois,SMB,Online,Electronics,Accessories,Pro Headset,3,170.2,0.1271,105.36
ORD-15640,2024-02-26,Southwest,Texas,Consumer,Retail,Apparel,Branded Gear,Embroidered Cap,4,19.75,0.1063,9.56
ORD-15641,2025-03-27,Northeast,Massachusetts,Consumer,Online,Office Supplies,Ink,Color Ink Set,25,54.23,0.0864,23.08
ORD-15642,2024-04-10,West,California,SMB,Direct Sales,Office Supplies,Paper,Copy Paper Pack,55,19.62,0.0817,8.37
ORD-15643,2025-11-28,West,Washington,SMB,Retail,Electronics,Tablets,Orbit Tablet,6,616.55,0.1119,423.66
ORD-15644,2025-11-26,Midwest,Michigan,SMB,Online,Industrial,Tools,Inspection Kit,8,134.8,0.0796,63.93
ORD-15645,2025-09-22,Northeast,Pennsylvania,Consumer,Retail,Industrial,Maintenance,Lubricant Kit,3,75.56,0.1192,46.76
ORD-15646,2025-12-08,Southeast,North Carolina,SMB,Online,Industrial,Maintenance,Seal Pack,17,54.29,0.098,29.93
ORD-15647,2024-10-10,Southwest,New Mexico,Enterprise,Direct Sales,Industrial,Maintenance,Lubricant Kit,11,75.96,0.0883,36.97
ORD-15648,2024-09-15,Southeast,North Carolina,Enterprise,Online,Electronics,Accessories,Pro Headset,11,173.1,0.1595,113.67
ORD-15649,2025-03-06,West,Washington,Consumer,Retail,Apparel,Branded Gear,Embroidered Cap,12,19.22,0.117,7.77
ORD-15650,2025-10-29,West,California,SMB,Retail,Furniture,Desks,Studio Desk,1,444.09,0.1339,255.32
ORD-15651,2024-09-06,Southwest,Texas,SMB,Direct Sales,Office Supplies,Writing,Gel Pen Bundle,51,16.74,0.0754,6.87
ORD-15652,2024-06-17,Midwest,Michigan,Enterprise,Direct Sales,Furniture,Chairs,Task Stool,7,207.61,0.115,133.97
ORD-15653,2024-07-03,Northeast,Pennsylvania,SMB,Direct Sales,Electronics,Tablets,FieldTab Pro,7,746.73,0.0909,534.03
ORD-15654,2025-06-18,Northeast,New York,Consumer,Online,Electronics,Tablets,FieldTab Pro,1,777.96,0.1379,543.74
ORD-15655,2025-09-21,Northeast,Massachusetts,Enterprise,Distributor,Electronics,Accessories,Pro Headset,7,180.36,0.0953,118.78
ORD-15656,2024-02-09,Southeast,Florida,SMB,Online,Electronics,Networking,Mesh Router,1,257.75,0.1571,165.01
ORD-15657,2025-04-27,Southeast,Georgia,Consumer,Online,Electronics,Tablets,FieldTab Pro,3,749.74,0.173,475.06
ORD-15658,2024-01-15,Southwest,Arizona,Consumer,Online,Apparel,Branded Gear,Quarter Zip,4,43.19,0.1358,19.67
ORD-15659,2024-11-10,Midwest,Illinois,SMB,Online,Apparel,Safety Wear,Hi-Vis Hoodie,16,63.64,0.1087,28.7
ORD-15660,2025-05-14,West,California,Consumer,Retail,Apparel,Branded Gear,Quarter Zip,6,42.41,0.132,18.39
ORD-15661,2024-08-30,Northeast,Massachusetts,SMB,Distributor,Office Supplies,Organizers,Desk Organizer,30,29.68,0.0895,13.06
ORD-15662,2024-11-02,West,Washington,SMB,Online,Electronics,Networking,Mesh Router,1,245.57,0.128,173.85
ORD-15663,2025-04-07,Southeast,North Carolina,Consumer,Retail,Office Supplies,Paper,Recycled Paper Pack,10,20.92,0.0855,10.09
ORD-15664,2025-07-28,West,Washington,Enterprise,Direct Sales,Apparel,Branded Gear,Embroidered Cap,41,19.77,0.11,7.91
ORD-15665,2025-11-01,Northeast,Pennsylvania,SMB,Distributor,Office Supplies,Paper,Premium Paper Box,45,53.27,0.0703,27.14
ORD-15666,2024-04-17,Southeast,North Carolina,SMB,Online,Furniture,Desks,Modular Desk,4,525.03,0.1265,287.55
ORD-15667,2025-03-14,Southeast,North Carolina,SMB,Online,Industrial,Tools,Torque Wrench,5,179.78,0.1064,106.36
ORD-15668,2024-01-30,Southwest,Arizona,Consumer,Online,Apparel,Safety Wear,Safety Vest,5,25.52,0.1381,9.99
ORD-15669,2024-06-06,Northeast,Pennsylvania,Consumer,Distributor,Apparel,Uniforms,Service Polo,9,30.08,0.1263,10.75
ORD-15670,2024-11-28,Southwest,Texas,SMB,Online,Furniture,Storage,Wall Storage,4,352.37,0.1757,229.66
ORD-15671,2025-11-23,Southwest,Texas,Enterprise,Distributor,Apparel,Safety Wear,Protective Jacket,28,95.13,0.1091,44.08
ORD-15672,2025-05-25,Midwest,Ohio,Enterprise,Online,Electronics,Networking,Secure Gateway,8,439.53,0.1187,297.98
ORD-15673,2025-11-06,Northeast,Massachusetts,Enterprise,Distributor,Furniture,Chairs,Summit Chair,4,374.93,0.1144,240.32
ORD-15674,2024-07-28,Northeast,New York,Enterprise,Direct Sales,Electronics,Accessories,Pro Headset,2,176.58,0.0991,118.59
ORD-15675,2025-06-10,Northeast,Pennsylvania,SMB,Distributor,Furniture,Chairs,Task Stool,1,176.56,0.1132,107.16
ORD-15676,2024-10-17,Midwest,Michigan,Enterprise,Direct Sales,Industrial,Maintenance,Lubricant Kit,7,69.67,0.0637,36.93
ORD-15677,2024-08-09,Southeast,Georgia,SMB,Retail,Apparel,Branded Gear,Event Tee,29,21.03,0.0941,8.03
ORD-15678,2025-01-02,Midwest,Michigan,SMB,Distributor,Electronics,Networking,Secure Gateway,6,415.35,0.1251,280.18
ORD-15679,2025-04-18,Northeast,Pennsylvania,Enterprise,Direct Sales,Industrial,Tools,Torque Wrench,16,192.27,0.0945,106.51
ORD-15680,2024-02-27,Midwest,Michigan,Consumer,Online,Electronics,Accessories,Dock Station,3,135.15,0.1384,92.78
ORD-15681,2025-02-20,Southeast,North Carolina,Enterprise,Direct Sales,Industrial,Tools,Diagnostic Meter,8,270.91,0.0912,157.27
ORD-15682,2024-12-15,Southwest,Texas,Consumer,Retail,Electronics,Tablets,FieldTab Pro,3,679.41,0.1465,444.8
ORD-15683,2024-01-06,Northeast,New York,Consumer,Online,Apparel,Safety Wear,Safety Vest,17,24.41,0.1129,9.93
ORD-15684,2024-03-12,Northeast,Pennsylvania,Consumer,Online,Apparel,Branded Gear,Quarter Zip,3,42.0,0.1115,18.0
ORD-15685,2025-10-18,Southwest,New Mexico,Enterprise,Direct Sales,Furniture,Desks,Modular Desk,8,513.71,0.1549,327.7
ORD-15686,2025-03-07,Southeast,Florida,SMB,Distributor,Apparel,Uniforms,Shift Uniform,44,45.01,0.0945,17.32
ORD-15687,2024-09-13,Midwest,Michigan,Enterprise,Direct Sales,Office Supplies,Organizers,Archive Bin,58,49.05,0.0767,27.38
ORD-15688,2024-02-29,Southeast,Georgia,Consumer,Retail,Furniture,Storage,Filing Cabinet,3,250.13,0.1262,138.12
ORD-15689,2025-09-30,West,Washington,SMB,Online,Office Supplies,Ink,Toner Cartridge,50,87.49,0.0952,46.32
ORD-15690,2024-07-25,West,Colorado,Enterprise,Direct Sales,Apparel,Branded Gear,Embroidered Cap,25,17.66,0.1199,8.2
ORD-15691,2024-03-24,Southwest,New Mexico,SMB,Direct Sales,Office Supplies,Paper,Recycled Paper Pack,43,20.96,0.0748,9.2
ORD-15692,2025-07-01,Midwest,Ohio,Consumer,Online,Office Supplies,Ink,Toner Cartridge,13,87.56,0.1004,46.65
ORD-15693,2024-03-25,Southwest,Texas,SMB,Online,Office Supplies,Ink,Black Ink Set,39,37.53,0.0901,18.66
ORD-15694,2025-05-11,West,Washington,Consumer,Online,Furniture,Desks,Lift Desk,3,656.7,0.1413,394.73
ORD-15695,2024-11-14,Midwest,Ohio,SMB,Retail,Apparel,Branded Gear,Quarter Zip,14,41.47,0.1012,17.29
ORD-15696,2024-04-08,Southwest,Arizona,Enterprise,Direct Sales,Industrial,Tools,Torque Wrench,24,166.23,0.0804,94.87
ORD-15697,2025-10-23,Southeast,Florida,Enterprise,Retail,Industrial,Tools,Inspection Kit,7,128.9,0.0964,69.39
ORD-15698,2025-01-08,Southeast,Florida,SMB,Distributor,Electronics,Networking,Secure Gateway,8,396.62,0.1639,266.46
ORD-15699,2025-10-14,Southeast,North Carolina,SMB,Online,Industrial,Components,Drive Assembly,3,383.52,0.1079,219.97
ORD-15700,2025-05-14,Southeast,Florida,Enterprise,Direct Sales,Apparel,Uniforms,Shift Uniform,24,49.22,0.0946,17.26
ORD-15701,2024-08-17,West,California,SMB,Distributor,Office Supplies,Paper,Premium Paper Box,72,53.45,0.0986,22.19
ORD-15702,2024-03-23,Southeast,North Carolina,SMB,Direct Sales,Furniture,Storage,Mobile Pedestal,4,174.68,0.1102,111.97
ORD-15703,2025-12-27,Southwest,New Mexico,Enterprise,Direct Sales,Office Supplies,Paper,Premium Paper Box,115,49.86,0.0722,22.32
ORD-15704,2025-04-23,Southeast,Georgia,SMB,Online,Office Supplies,Paper,Copy Paper Pack,75,17.03,0.0785,9.25
ORD-15705,2024-11-19,Southwest,New Mexico,SMB,Online,Electronics,Laptops,Apex Workstation,1,1384.14,0.1163,888.28
ORD-15706,2024-01-05,Midwest,Illinois,Enterprise,Retail,Office Supplies,Ink,Black Ink Set,53,35.1,0.0793,15.35
ORD-15707,2025-08-05,West,Washington,Enterprise,Direct Sales,Industrial,Maintenance,Lubricant Kit,12,69.37,0.0897,39.67
ORD-15708,2024-10-18,Northeast,New York,Enterprise,Direct Sales,Office Supplies,Paper,Recycled Paper Pack,39,20.54,0.0485,9.15
ORD-15709,2024-03-25,Southeast,Georgia,Enterprise,Retail,Electronics,Accessories,Pro Headset,10,181.93,0.1569,118.9
ORD-15710,2024-01-16,Southeast,Georgia,SMB,Retail,Electronics,Laptops,Nimbus Laptop,1,1105.12,0.1562,740.26
ORD-15711,2024-05-13,Northeast,Pennsylvania,Enterprise,Direct Sales,Furniture,Desks,Modular Desk,3,583.71,0.0958,355.04
ORD-15712,2024-09-11,Southeast,Florida,SMB,Distributor,Office Supplies,Writing,Notebook Set,90,30.32,0.0782,14.74
ORD-15713,2024-02-26,Northeast,Massachusetts,SMB,Online,Industrial,Tools,Inspection Kit,12,139.27,0.1042,74.99
ORD-15714,2025-05-02,Southeast,North Carolina,SMB,Online,Electronics,Tablets,FieldTab Pro,2,673.79,0.1718,491.79
ORD-15715,2025-06-20,West,California,Enterprise,Direct Sales,Furniture,Storage,Mobile Pedestal,2,183.88,0.1196,117.62
ORD-15716,2024-03-30,Southwest,Arizona,Consumer,Retail,Apparel,Safety Wear,Safety Vest,4,25.25,0.1169,11.43
ORD-15717,2025-06-24,Northeast,New York,SMB,Direct Sales,Electronics,Accessories,Dock Station,1,150.48,0.0985,104.07
ORD-15718,2025-05-17,West,Colorado,Enterprise,Direct Sales,Furniture,Chairs,Summit Chair,2,369.52,0.1211,203.09
ORD-15719,2025-04-02,Southwest,New Mexico,Consumer,Online,Electronics,Laptops,ThinkCore Laptop,3,992.42,0.1304,641.44
ORD-15720,2024-09-10,Southwest,New Mexico,SMB,Online,Furniture,Storage,Wall Storage,5,351.74,0.169,238.01
ORD-15721,2025-07-10,Midwest,Ohio,Consumer,Online,Apparel,Branded Gear,Quarter Zip,4,40.85,0.1247,14.74
ORD-15722,2025-09-21,Midwest,Michigan,Consumer,Online,Electronics,Laptops,ThinkCore Laptop,1,926.99,0.1344,614.66
ORD-15723,2025-12-12,Southwest,Texas,Consumer,Online,Electronics,Networking,Mesh Router,1,259.56,0.1469,181.96
ORD-15724,2025-05-17,Southwest,Texas,SMB,Direct Sales,Electronics,Networking,Smart Switch,1,304.59,0.0954,196.61
ORD-15725,2025-04-05,Southwest,Texas,SMB,Direct Sales,Apparel,Safety Wear,Safety Vest,19,26.02,0.0824,11.28
ORD-15726,2025-08-20,Midwest,Ohio,Enterprise,Distributor,Industrial,Maintenance,Lubricant Kit,14,77.55,0.0622,45.33
ORD-15727,2025-04-20,West,California,Enterprise,Direct Sales,Apparel,Branded Gear,Quarter Zip,34,44.29,0.105,19.85
ORD-15728,2024-12-06,Northeast,Pennsylvania,Consumer,Online,Electronics,Networking,Smart Switch,4,290.32,0.1331,185.55
ORD-15729,2025-03-08,Midwest,Illinois,Enterprise,Direct Sales,Industrial,Maintenance,Seal Pack,25,58.05,0.049,32.86
ORD-15730,2024-05-23,Midwest,Michigan,SMB,Direct Sales,Furniture,Desks,Modular Desk,2,517.9,0.1008,283.59
ORD-15731,2024-06-29,Southeast,Florida,SMB,Online,Electronics,Networking,Smart Switch,7,299.13,0.1692,195.0
ORD-15732,2025-03-18,Midwest,Michigan,Consumer,Online,Office Supplies,Ink,Toner Cartridge,14,89.32,0.0985,46.15
ORD-15733,2024-12-27,Northeast,Pennsylvania,SMB,Direct Sales,Furniture,Chairs,Ergo Chair,4,300.48,0.1135,162.9
ORD-15734,2024-03-16,Southeast,Florida,Enterprise,Online,Industrial,Maintenance,Lubricant Kit,22,79.7,0.0925,39.2
ORD-15735,2024-12-15,West,Colorado,Consumer,Online,Apparel,Uniforms,Shift Uniform,16,47.62,0.1422,21.51
ORD-15736,2024-07-12,Northeast,Pennsylvania,SMB,Distributor,Industrial,Tools,Diagnostic Meter,5,267.94,0.0949,148.62
ORD-15737,2025-04-02,Southeast,North Carolina,SMB,Distributor,Industrial,Tools,Diagnostic Meter,11,246.59,0.1021,148.65
ORD-15738,2025-04-02,Southwest,Arizona,Enterprise,Distributor,Electronics,Accessories,Dock Station,11,138.15,0.1219,96.3
ORD-15739,2024-01-01,Northeast,New York,SMB,Direct Sales,Office Supplies,Organizers,Archive Bin,29,49.63,0.0653,25.95
ORD-15740,2024-02-28,West,Washington,SMB,Distributor,Industrial,Components,Drive Assembly,13,440.21,0.1061,241.59
ORD-15741,2024-06-26,Southeast,North Carolina,SMB,Online,Apparel,Branded Gear,Embroidered Cap,38,18.32,0.096,7.39
ORD-15742,2025-03-06,West,California,SMB,Distributor,Furniture,Desks,Modular Desk,6,563.48,0.117,349.54
ORD-15743,2025-02-18,West,California,Enterprise,Direct Sales,Electronics,Tablets,FieldTab Pro,5,708.81,0.088,455.89
ORD-15744,2025-02-09,Northeast,Massachusetts,Enterprise,Distributor,Apparel,Uniforms,Team Hoodie,29,62.94,0.1025,22.56
ORD-15745,2025-03-26,Southeast,Florida,SMB,Distributor,Office Supplies,Ink,Color Ink Set,73,48.44,0.0865,23.2
ORD-15746,2024-11-30,Midwest,Michigan,SMB,Retail,Industrial,Maintenance,Seal Pack,3,57.46,0.0698,27.83
ORD-15747,2024-06-23,Southeast,Florida,Consumer,Distributor,Apparel,Branded Gear,Quarter Zip,9,40.71,0.1161,15.45
ORD-15748,2024-01-10,Northeast,Pennsylvania,Enterprise,Direct Sales,Industrial,Components,Hydraulic Valve,13,346.03,0.0906,167.96
ORD-15749,2025-11-30,Southeast,Florida,SMB,Online,Furniture,Desks,Lift Desk,5,711.31,0.1337,402.2
ORD-15750,2024-04-22,Southeast,Georgia,SMB,Distributor,Electronics,Laptops,Apex Workstation,3,1354.92,0.1521,913.25
ORD-15751,2025-12-02,West,California,Enterprise,Distributor,Industrial,Components,Hydraulic Valve,24,339.59,0.0854,164.4
ORD-15752,2025-05-18,West,Washington,Consumer,Retail,Office Supplies,Writing,Marker Kit,6,24.53,0.0916,10.78
ORD-15753,2024-12-18,West,Washington,Consumer,Retail,Office Supplies,Organizers,Label Pack,29,12.96,0.0987,6.61
ORD-15754,2025-10-03,Northeast,Massachusetts,Consumer,Online,Office Supplies,Paper,Copy Paper Pack,9,19.44,0.0942,10.35
ORD-15755,2025-03-21,Northeast,Pennsylvania,SMB,Online,Office Supplies,Organizers,Desk Organizer,69,32.02,0.0924,14.69
ORD-15756,2024-02-27,Southeast,Florida,Enterprise,Direct Sales,Apparel,Branded Gear,Event Tee,32,23.05,0.0869,10.68
